title,item_no,Country of Origin,barcode,Description,image,price,pack_price,url
NOSE RING ASST CLOR #W-925,Item No.: 33674,Country of Origin: KOREA,08809389049011,"CS/PK Size: 120/120, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/33674.jpg,$0.46,$55.20,https://www.jcsalesweb.com/Catalog/Product/3006/0/463078-NOSE-RING-ASST-CLOR-W-925
READING GLASSES PLAIN  ASST CLR #JJ-1115,Item No.: 33737,Country of Origin: CHINA,871170011154,"CS/PK Size: 300/12, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/33737.jpg,$0.77,$9.24,https://www.jcsalesweb.com/Catalog/Product/3006/0/463334-READING-GLASSES-PLAIN-ASST-CLR-JJ-1115
HAIR SCRUNCHI VELVET 3PC BLACK #JJ-1389,Item No.: 33857,Country of Origin: CHINA,33857,"CS/PK Size: 600/12, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/33857.jpg,$0.58,$6.96,https://www.jcsalesweb.com/Catalog/Product/3006/0/463362-HAIR-SCRUNCHI-VELVET-3PC-BLACK-JJ-1389
"NUVALU SUSPENDER MEN W/ASST COLORS 1""X 40""",Item No.: 87955,Country of Origin: CHINA,195457879559,"CS/PK Size: 288/24, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/87955.jpg,$1.05,$25.20,https://www.jcsalesweb.com/Catalog/Product/3006/0/462541-NUVALU-SUSPENDER-MEN-WASST-COLORS-1X-40
BOBBY PINS 200CT BLACK CLR #JJ-1124,Item No.: 73639,Country of Origin: CHINA,871170011246,"CS/PK Size: 144/12, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/73639.jpg,$0.93,$11.16,https://www.jcsalesweb.com/Catalog/Product/3006/0/455405-BOBBY-PINS-200CT-BLACK-CLR-JJ-1124
READING GLASSES LEOPARD  ASST CLR #JJ-1223,Item No.: 34816,Country of Origin: CHINA,871170012236,"CS/PK Size: 300/12, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/34816.jpg,$0.81,$9.72,https://www.jcsalesweb.com/Catalog/Product/3006/0/464257-READING-GLASSES-LEOPARD-ASST-CLR-JJ-1223
PIERCING MIX ASST SIZE & DSGN #B-300,Item No.: 75110,Country of Origin: KOREA,,"CS/PK Size: 224/224, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/75110.jpg,$1.75,$392.00,https://www.jcsalesweb.com/Catalog/Product/3006/0/455534-PIERCING-MIX-ASST-SIZE-DSGN-B-300
HAIR PONYTAIL 24 PCS BLACK CLR #JJ-1140,Item No.: 73595,Country of Origin: CHINA,73595,"CS/PK Size: 300/12, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/73595.jpg,$0.58,$6.96,https://www.jcsalesweb.com/Catalog/Product/3006/0/455341-HAIR-PONYTAIL-24-PCS-BLACK-CLR-JJ-1140
HAIR SCRUNCHI BLACK & BROWN #JJ-1119,Item No.: 73727,Country of Origin: CHINA,73727,"CS/PK Size: 600/12, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/73727.jpg,$0.58,$6.96,https://www.jcsalesweb.com/Catalog/Product/3006/0/455592-HAIR-SCRUNCHI-BLACK-BROWN-JJ-1119
HAIR SNAP PIN BLACK #JJ-1077,Item No.: 72709,Country of Origin: CHINA,871170010775,"CS/PK Size: 600/12, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/72709.jpg,$0.58,$6.96,https://www.jcsalesweb.com/Catalog/Product/3006/0/453595-HAIR-SNAP-PIN-BLACK-JJ-1077
HAIR RUBBER BAND BLACK CLR #JJ1132,Item No.: 72792,Country of Origin: CHINA,72792,"CS/PK Size: 300/12, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/72792.jpg,$0.58,$6.96,https://www.jcsalesweb.com/Catalog/Product/3006/0/453799-HAIR-RUBBER-BAND-BLACK-CLR-JJ1132
HAIR RUBBER BAND PASTEL CLR #JJ1135,Item No.: 72839,Country of Origin: CHINA,72839,"CS/PK Size: 300/12, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/72839.jpg,$0.58,$6.96,https://www.jcsalesweb.com/Catalog/Product/3006/0/453916-HAIR-RUBBER-BAND-PASTEL-CLR-JJ1135
SUNGLASSES MEN ASST CLR,Item No.: 72341,Country of Origin: CHINA,871170011291,"CS/PK Size: 300/12, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/72341.jpg,$0.81,$9.72,https://www.jcsalesweb.com/Catalog/Product/3006/0/452960-SUNGLASSES-MEN-ASST-CLR
"HAIR RUBBER BAND BLK, WHT, RED CLR #JJ1134",Item No.: 72840,Country of Origin: CHINA,72840,"CS/PK Size: 300/12, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/72840.jpg,$0.58,$6.96,https://www.jcsalesweb.com/Catalog/Product/3006/0/453917-HAIR-RUBBER-BAND-BLK-WHT-RED-CLR-JJ1134
NUVALU BOBBY PINS 120CT W/BROWN COLOR,Item No.: 40515,Country of Origin: CHINA,195457405154,"CS/PK Size: 144/24, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/40515.jpg,$0.70,$16.80,https://www.jcsalesweb.com/Catalog/Product/3006/0/433949-NUVALU-BOBBY-PINS-120CT-WBROWN-COLOR
NUVALU BOBBY PINS 120CT BLACK COLOR,Item No.: 40514,Country of Origin: CHINA,195457405147,"CS/PK Size: 144/24, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/40514.jpg,$0.70,$16.80,https://www.jcsalesweb.com/Catalog/Product/3006/0/433948-NUVALU-BOBBY-PINS-120CT-BLACK-COLOR
NUVALU EYE GLASS CASE 3PC SET W/OPP & HEAD CARD,Item No.: 85322,Country of Origin: CHINA,195457853221,"CS/PK Size: 240/12, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/85322.jpg,$0.93,$11.16,https://www.jcsalesweb.com/Catalog/Product/3006/0/438682-NUVALU-EYE-GLASS-CASE-3PC-SET-WOPP-HEAD-CARD
NUVALU EYEGLASS REPAIR KIT W/CASE,Item No.: 89808,Country of Origin: CHINA,195457898086,"CS/PK Size: 72/24, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/89808.jpg,$1.05,$25.20,https://www.jcsalesweb.com/Catalog/Product/3006/0/440772-NUVALU-EYEGLASS-REPAIR-KIT-WCASE
ID HOLDER IMITATION LEATHER BLACK #JJ-007,Item No.: 71861,Country of Origin: CHINA,71861,"CS/PK Size: 600/12, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/71861.jpg,$0.70,$8.40,https://www.jcsalesweb.com/Catalog/Product/3006/0/452690-ID-HOLDER-IMITATION-LEATHER-BLACK-JJ-007
NUVALU BOBBY PINS 72CT W/BLACK COLOR&LASER GLITTER,Item No.: 40516,Country of Origin: CHINA,195457405161,"CS/PK Size: 144/24, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/40516.jpg,$0.70,$16.80,https://www.jcsalesweb.com/Catalog/Product/3006/0/433950-NUVALU-BOBBY-PINS-72CT-WBLACK-COLORLASER-GLITTER
HAIR RUBBER BAND BLACK & WHT CLR #JJ1133,Item No.: 72841,Country of Origin: CHINA,72841,"CS/PK Size: 300/12, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/72841.jpg,$0.58,$6.96,https://www.jcsalesweb.com/Catalog/Product/3006/0/453918-HAIR-RUBBER-BAND-BLACK-WHT-CLR-JJ1133
HAIR DURAG CAP BLACK #JJ-1168,Item No.: 72973,Country of Origin: CHINA,871170011680,"CS/PK Size: 600/12, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/72973.jpg,$0.58,$6.96,https://www.jcsalesweb.com/Catalog/Product/3006/0/454203-HAIR-DURAG-CAP-BLACK-JJ-1168
NUVALU BOBBY PINS 160CT BLACK W/ASST SIZES,Item No.: 83737,Country of Origin: CHINA,195457837375,"CS/PK Size: 96/24, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/83737.jpg,$0.70,$16.80,https://www.jcsalesweb.com/Catalog/Product/3006/0/447836-NUVALU-BOBBY-PINS-160CT-BLACK-WASST-SIZES
HAIR NET 3PC BLACK #JJ-1167,Item No.: 72974,Country of Origin: CHINA,671331101058,"CS/PK Size: 1,200/12, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/72974.jpg,$0.58,$6.96,https://www.jcsalesweb.com/Catalog/Product/3006/0/454204-HAIR-NET-3PC-BLACK-JJ-1167
HAIR SNAP PIN CLR BLACK #JJ-1078,Item No.: 73380,Country of Origin: CHINA,871170010782,"CS/PK Size: 600/12, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/73380.jpg,$0.58,$6.96,https://www.jcsalesweb.com/Catalog/Product/3006/0/455140-HAIR-SNAP-PIN-CLR-BLACK-JJ-1078
HAIR NET 3PC BLACK #JJ-1169,Item No.: 73079,Country of Origin: CHINA,871170011697,"CS/PK Size: 600/12, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/73079.jpg,$0.58,$6.96,https://www.jcsalesweb.com/Catalog/Product/3006/0/454422-HAIR-NET-3PC-BLACK-JJ-1169
HAIR POYTAIL 24PC ASST CLR #JJ-1143,Item No.: 75286,Country of Origin: CHINA,75286,"CS/PK Size: 300/12, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/75286.jpg,$0.58,$6.96,https://www.jcsalesweb.com/Catalog/Product/3006/0/455895-HAIR-POYTAIL-24PC-ASST-CLR-JJ-1143
COIN PURSE W/RIBBON  ASST CLR #JJ-1622,Item No.: 79236,Country of Origin: CHINA,871170016227,"CS/PK Size: 600/12, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/79236.jpg,$0.58,$6.96,https://www.jcsalesweb.com/Catalog/Product/3006/0/460172-COIN-PURSE-WRIBBON-ASST-CLR-JJ-1622
MEN'S LEATHER BELT W/BUCKLE BLACK L/XL #310311,Item No.: 62854,Country of Origin: CHINA,62854,"CS/PK Size: 120/12, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/62854.jpg,$1.05,$12.60,https://www.jcsalesweb.com/Catalog/Product/3006/0/461584-MENS-LEATHER-BELT-WBUCKLE-BLACK-LXL-310311
MEN'S LEATHER BELT EMBOSSED W/BUCKLE BROWN L/XL #310314,Item No.: 62857,Country of Origin: CHINA,62857,"CS/PK Size: 120/12, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/62857.jpg,$1.05,$12.60,https://www.jcsalesweb.com/Catalog/Product/3006/0/461587-MENS-LEATHER-BELT-EMBOSSED-WBUCKLE-BROWN-LXL-310314
HAIR PONYTAIL 24PC BLK & WHT #JJ-1141,Item No.: 75287,Country of Origin: CHINA,75287,"CS/PK Size: 300/12, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/75287.jpg,$0.58,$6.96,https://www.jcsalesweb.com/Catalog/Product/3006/0/455896-HAIR-PONYTAIL-24PC-BLK-WHT-JJ-1141
KEY CHAIN W/ID HOLDER ASST CLR #97362,Item No.: 35428,Country of Origin: CHINA,35428,"CS/PK Size: 600/12, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/35428.jpg,$0.58,$6.96,https://www.jcsalesweb.com/Catalog/Product/3006/0/465193-KEY-CHAIN-WID-HOLDER-ASST-CLR-97362
EARRING DIAMOND ASST DSGN & SIZE W/DISPLAY W/LED LIGHT #C-1000,Item No.: 32586,Country of Origin: KOREA,,"CS/PK Size: 144/144, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/32586.jpg,$2.80,$403.20,https://www.jcsalesweb.com/Catalog/Product/3006/0/505961-EARRING-DIAMOND-ASST-DSGN-SIZE-WDISPLAY-WLED-LIGHT-C-1000
NOSE RING ASST CLR & DESGN #G925D,Item No.: 32588,Country of Origin: KOREA,08809389049059,"CS/PK Size: 120/120, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/32588.jpg,$0.46,$55.20,https://www.jcsalesweb.com/Catalog/Product/3006/0/505962-NOSE-RING-ASST-CLR-DESGN-G925D
NOSE RING CLEAR #C-925,Item No.: 38074,Country of Origin: KOREA,08809389049028,"CS/PK Size: 120/120, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/38074.jpg,$0.46,$55.20,https://www.jcsalesweb.com/Catalog/Product/3006/0/514105-NOSE-RING-CLEAR-C-925
"NUVALU BANDANA WHITE 100% COTTON 21 X 21""",Item No.: 52631,Country of Origin: CHINA,195457526316,"CS/PK Size: 240/12, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/52631.jpg,$0.70,$8.40,https://www.jcsalesweb.com/Catalog/Product/3006/0/519575-NUVALU-BANDANA-WHITE-100-COTTON-21-X-21
"NUVALU BANDANA BLUE 100% COTTON 21 X 21""",Item No.: 52629,Country of Origin: CHINA,195457526293,"CS/PK Size: 240/12, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/52629.jpg,$0.70,$8.40,https://www.jcsalesweb.com/Catalog/Product/3006/0/519578-NUVALU-BANDANA-BLUE-100-COTTON-21-X-21
COIN PURSE NEON CLR,Item No.: 32736,Country of Origin: CHINA,871170012861,"CS/PK Size: 600/12, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/32736.jpg,$0.58,$6.96,https://www.jcsalesweb.com/Catalog/Product/3006/0/506588-COIN-PURSE-NEON-CLR
"NUVALU BANDANA NAVY BLUE 100% COTTON 21 X 21""",Item No.: 52630,Country of Origin: CHINA,195457526309,"CS/PK Size: 240/12, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/52630.jpg,$0.70,$8.40,https://www.jcsalesweb.com/Catalog/Product/3006/0/519577-NUVALU-BANDANA-NAVY-BLUE-100-COTTON-21-X-21
HAIR PONYTAIL 6PC  ASST CLR #2228,Item No.: 39619,Country of Origin: CHINA,871170022280,"CS/PK Size: 360/12, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/39619.jpg,$0.58,$6.96,https://www.jcsalesweb.com/Catalog/Product/3006/0/519652-HAIR-PONYTAIL-6PC-ASST-CLR-2228
HAIR TIE THICK & SOFT W/STONES ASST COLOR #2760,Item No.: 64297,Country of Origin: CHINA,64297,"CS/PK Size: 600/12, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/64297.jpg,$0.58,$6.96,https://www.jcsalesweb.com/Catalog/Product/3006/0/534784-HAIR-TIE-THICK-SOFT-WSTONES-ASST-COLOR-2760
HAIR JAW CLIP LEOPARD DSGN ASST CLR #JJ2271,Item No.: 43016,Country of Origin: CHINA,871170022716,"CS/PK Size: 360/12, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/43016.jpg,$0.58,$6.96,https://www.jcsalesweb.com/Catalog/Product/3006/0/523212-HAIR-JAW-CLIP-LEOPARD-DSGN-ASST-CLR-JJ2271
READING GLASSES W/CASE BLACK & ASST POWER,Item No.: 67239,Country of Origin: CHINA,871170029616,"CS/PK Size: 300/30, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/67239.jpg,$0.88,$26.40,https://www.jcsalesweb.com/Catalog/Product/3006/0/537295-READING-GLASSES-WCASE-BLACK-ASST-POWER
HAIR BAND MD  ASST COLOR,Item No.: 67515,Country of Origin: CHINA,67515,"CS/PK Size: 600/12, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/67515.jpg,$0.58,$6.96,https://www.jcsalesweb.com/Catalog/Product/3006/0/538002-HAIR-BAND-MD-ASST-COLOR
BELT DIKEWEINI BLACK W/METALLIC BUCKLE ASST DESIGN,Item No.: 62676,Country of Origin: CHINA,871170028695,"CS/PK Size: 120/12, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/62676.jpg,$1.05,$12.60,https://www.jcsalesweb.com/Catalog/Product/3006/0/534322-BELT-DIKEWEINI-BLACK-WMETALLIC-BUCKLE-ASST-DESIGN
HAIR BAND SM ASST COLOR,Item No.: 67508,Country of Origin: CHINA,67508,"CS/PK Size: 600/12, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/67508.jpg,$0.58,$6.96,https://www.jcsalesweb.com/Catalog/Product/3006/0/538003-HAIR-BAND-SM-ASST-COLOR
"KINGMAN SNAPHOOK KEY CHAIN  10.6""",Item No.: 23608,Country of Origin: CHINA,195457236086,"CS/PK Size: 288/24, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/23608.jpg,$0.70,$16.80,https://www.jcsalesweb.com/Catalog/Product/3006/0/545669-KINGMAN-SNAPHOOK-KEY-CHAIN-10_6
HAT W/HAIR ASST COLOR,Item No.: 07618,Country of Origin:,07618,"CS/PK Size: 24/24, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/07618.jpg,$0.41,$9.84,https://www.jcsalesweb.com/Catalog/Product/3006/0/548116-HAT-WHAIR-ASST-COLOR
NOSERING HOOP GOLD & SILVER,Item No.: 05514,Country of Origin:,08809390740419,"CS/PK Size: 48/48, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/05514.jpg,$0.93,$44.64,https://www.jcsalesweb.com/Catalog/Product/3006/0/547282-NOSERING-HOOP-GOLD-SILVER
HAIR TIE 24CT ASST CLR,Item No.: 172533,Country of Origin: CHINA,172533,"CS/PK Size: 600/12, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/172533.jpg,$0.58,$6.96,https://www.jcsalesweb.com/Catalog/Product/3006/0/552856-HAIR-TIE-24CT-ASST-CLR
HAIR BAND LARGE W/ STONE ASST CLR,Item No.: 167795,Country of Origin:,167795,"CS/PK Size: 600/12, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/167795.jpg,$0.58,$6.96,https://www.jcsalesweb.com/Catalog/Product/3006/0/553915-HAIR-BAND-LARGE-W-STONE-ASST-CLR
"LANYARD MEXICO 20""",Item No.: 101157,Country of Origin: CHINA,871170057855,"CS/PK Size: 600/12, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/101157.jpg,$0.77,$9.24,https://www.jcsalesweb.com/Catalog/Product/3006/0/555733-LANYARD-MEXICO-20
"LANYARD CALIFORNIA  20""",Item No.: 101153,Country of Origin: CHINA,101153,"CS/PK Size: 600/12, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/101153.jpg,$0.77,$9.24,https://www.jcsalesweb.com/Catalog/Product/3006/0/555731-LANYARD-CALIFORNIA-20
READING GLASSES W/CASE  ASST COLOR & POWER,Item No.: 299262,Country of Origin: CHINA,871170029623,"CS/PK Size: 300/30, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/299262.jpg,$0.88,$26.40,https://www.jcsalesweb.com/Catalog/Product/3006/0/555864-READING-GLASSES-WCASE-ASST-COLOR-POWER
MEN'S WALLET COWHIDE ASST CLRS,Item No.: 101576,Country of Origin:,,"CS/PK Size: 144/12, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/101576.jpg,$2.10,$25.20,https://www.jcsalesweb.com/Catalog/Product/3006/0/557077-MENS-WALLET-COWHIDE-ASST-CLRS
HEAD BAND ASST COLOR,Item No.: 102940,Country of Origin: CHINA,871170055691,"CS/PK Size: 600/12, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/102940.jpg,$0.58,$6.96,https://www.jcsalesweb.com/Catalog/Product/3006/0/560731-HEAD-BAND-ASST-COLOR
TOTE BAG FLOWER PRINT W/ WOOD ORNAMENT ASST CLR & DEGN,Item No.: 111789,Country of Origin: CHINA,716670570278,"CS/PK Size: 144/12, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/111789.jpg,$2.33,$27.96,https://www.jcsalesweb.com/Catalog/Product/3006/0/560862-TOTE-BAG-FLOWER-PRINT-W-WOOD-ORNAMENT-ASST-CLR-DEGN
HAIR PIN BOW 10 PCS ASST CLR,Item No.: 103776,Country of Origin: CHINA,716670562679,"CS/PK Size: 600/12, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/103776.jpg,$0.58,$6.96,https://www.jcsalesweb.com/Catalog/Product/3006/0/562713-HAIR-PIN-BOW-10-PCS-ASST-CLR
HAIR BOW CLIP PLAIN MED DOUBLE ASST COLOR,Item No.: 200215,Country of Origin:,200215,"CS/PK Size: 600/12, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/200215.jpg,$0.58,$6.96,https://www.jcsalesweb.com/Catalog/Product/3006/0/565738-HAIR-BOW-CLIP-PLAIN-MED-DOUBLE-ASST-COLOR
HAIR BOW CLIP W/GLITTER NAVY,Item No.: 200214,Country of Origin:,871170057008,"CS/PK Size: 600/12, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/200214.jpg,$0.58,$6.96,https://www.jcsalesweb.com/Catalog/Product/3006/0/565742-HAIR-BOW-CLIP-WGLITTER-NAVY
KEY CHAIN LOTERIA W/ BOTTLE OPENER,Item No.: 104013,Country of Origin: CHINA,716670561641,"CS/PK Size: 600/12, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/104013.jpg,$0.58,$6.96,https://www.jcsalesweb.com/Catalog/Product/3006/0/563133-KEY-CHAIN-LOTERIA-W-BOTTLE-OPENER
HAIR RUBBER BAND W/DOT CLEAR,Item No.: 200218,Country of Origin: CHINA,871170057046,"CS/PK Size: 600/12, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/200218.jpg,$0.58,$6.96,https://www.jcsalesweb.com/Catalog/Product/3006/0/565747-HAIR-RUBBER-BAND-WDOT-CLEAR
HAIR TIE PONYTAIL 5 CT ASST COLOR,Item No.: 200217,Country of Origin: CHINA,871170057022,"CS/PK Size: 600/12, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/200217.jpg,$0.58,$6.96,https://www.jcsalesweb.com/Catalog/Product/3006/0/565746-HAIR-TIE-PONYTAIL-5-CT-ASST-COLOR
HAIR RUBBER BAND ASST COLOR,Item No.: 200219,Country of Origin:,871170057039,"CS/PK Size: 600/12, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/200219.jpg,$0.58,$6.96,https://www.jcsalesweb.com/Catalog/Product/3006/0/565745-HAIR-RUBBER-BAND-ASST-COLOR
TOTE BAG  ASST COLOR & DESIGN,Item No.: 104921,Country of Origin: CHINA,104921,"CS/PK Size: 120/12, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/104921.jpg,$1.28,$15.36,https://www.jcsalesweb.com/Catalog/Product/3006/0/565834-TOTE-BAG-ASST-COLOR-DESIGN
EARRINGS ROUND SILVER ASST SIZE,Item No.: 200722,Country of Origin: CHINA,200722,"CS/PK Size: 72/72, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/200722.jpg,$0.77,$55.44,https://www.jcsalesweb.com/Catalog/Product/3006/0/566989-EARRINGS-ROUND-SILVER-ASST-SIZE
HAIR BAND NEON ASST CLR,Item No.: 200746,Country of Origin: CHINA,716670549946,"CS/PK Size: 600/12, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/200746.jpg,$0.58,$6.96,https://www.jcsalesweb.com/Catalog/Product/3006/0/567054-HAIR-BAND-NEON-ASST-CLR
HAIR TIE 24CT SMALL ASST CLR,Item No.: 200725,Country of Origin:,871170057503,"CS/PK Size: 600/12, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/200725.jpg,$0.58,$6.96,https://www.jcsalesweb.com/Catalog/Product/3006/0/567000-HAIR-TIE-24CT-SMALL-ASST-CLR
HAIR TIE 18CT ASST CLR,Item No.: 200726,Country of Origin:,871170057497,"CS/PK Size: 600/12, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/200726.jpg,$0.58,$6.96,https://www.jcsalesweb.com/Catalog/Product/3006/0/567001-HAIR-TIE-18CT-ASST-CLR
HAIR TIE PONYTAIL BLACK,Item No.: 201121,Country of Origin: CHINA,201121,"CS/PK Size: 600/12, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/201121.jpg,$0.58,$6.96,https://www.jcsalesweb.com/Catalog/Product/3006/0/568477-HAIR-TIE-PONYTAIL-BLACK
HAIR BAND ASST CLR,Item No.: 200748,Country of Origin: CHINA,659499885669,"CS/PK Size: 600/12, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/200748.jpg,$0.58,$6.96,https://www.jcsalesweb.com/Catalog/Product/3006/0/567069-HAIR-BAND-ASST-CLR
SUNGLASSES AVIATOR ASST COLOR,Item No.: 201214,Country of Origin: CHINA,3653113051,"CS/PK Size: 300/12, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/201214.jpg,$0.93,$11.16,https://www.jcsalesweb.com/Catalog/Product/3006/0/568772-SUNGLASSES-AVIATOR-ASST-COLOR
HAIR NET BLACK FOR BUN,Item No.: 201586,Country of Origin: CHINA,201586,"CS/PK Size: 600/12, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/201586.jpg,$0.58,$6.96,https://www.jcsalesweb.com/Catalog/Product/3006/0/570615-HAIR-NET-BLACK-FOR-BUN
KEYCHAIN ASST BILLS,Item No.: 201404,Country of Origin: CHINA,871170057978,"CS/PK Size: 600/12, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/201404.jpg,$0.58,$6.96,https://www.jcsalesweb.com/Catalog/Product/3006/0/569473-KEYCHAIN-ASST-BILLS
HAIR TIE SMALL BLACK 3 PCS IN 1,Item No.: 201671,Country of Origin: CHINA,201671,"CS/PK Size: 600/12, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/201671.jpg,$0.58,$6.96,https://www.jcsalesweb.com/Catalog/Product/3006/0/570772-HAIR-TIE-SMALL-BLACK-3-PCS-IN-1
HAIR TIE SMALL PASTEL ASST COLOR,Item No.: 201672,Country of Origin: CHINA,201672,"CS/PK Size: 600/12, Default UM is PK",https://www.jcsalesweb.com/ProductImages/large/201672.jpg,$0.58,$6.96,https://www.jcsalesweb.com/Catalog/Product/3006/0/570777-HAIR-TIE-SMALL-PASTEL-ASST-COLOR
